,patent_year,patent_firstnamed_assignee_latitude,patent_firstnamed_assignee_longitude,patent_firstnamed_inventor_latitude,patent_firstnamed_inventor_longitude,patent_num_cited_by_us_patents,patent_num_combined_citations,patent_num_foreign_citations,patent_num_us_application_citations,patent_num_us_patent_citations,patent_num_claims,detail_desc_length,patent_processing_time,patent_average_processing_time
5151,2023,37.3362,-121.891,41.8756,-87.6244,0,29,0,23,6,27,43355.0,1078,925.0
5152,2023,40.7127,-74.006,40.9797,-74.1194,0,3,2,1,0,13,214414.0,922,770.0
5153,2023,38.9343,-77.1776,38.8404,-77.4289,1,17,0,16,1,20,91396.0,1117,816.0
5154,2023,42.1711,-87.8445,37.452,-122.178,1,14,0,10,4,33,73464.0,879,703.0
5155,2023,40.4798,-88.9939,40.5093,-88.9844,0,70,0,37,33,16,57318.0,495,470.0
5156,2023,37.3894,-122.083,34.0211,-118.396,0,3,0,3,0,20,100266.0,721,698.0
5157,2023,22.5292,114.114,49.2434,-122.973,0,23,4,10,9,19,56758.0,963,794.0
5158,2023,55.7504,37.6175,55.47,38.1622,0,79,4,59,16,20,85937.0,1274,834.0
5159,2023,44.4762,-73.2129,44.467,-73.171,0,17,1,16,0,29,50834.0,812,657.0
5160,2023,37.6872,-122.403,38.8823,-77.1711,0,33,10,22,1,21,79293.0,650,657.0
5161,2023,32.7174,-117.163,32.7174,-117.163,0,24,4,15,5,37,61645.0,873,686.0
5162,2023,38.9343,-77.1776,36.3729,-94.2088,0,6,0,5,1,20,54054.0,342,437.0
5163,2023,38.9343,-77.1776,38.895,-77.0365,0,18,1,9,8,20,63007.0,372,468.0
5164,2023,35.6928,138.687,35.6928,138.687,0,11,5,6,0,11,65581.0,1058,845.0
5165,2023,34.071,-84.2747,47.6571,-117.261,0,31,0,22,9,16,30393.0,1160,770.0
5166,2023,42.4605,-71.3489,42.9465,-71.5159,0,152,4,51,97,20,49730.0,838,674.0
5167,2023,41.1265,-73.714,45.3451,-76.0367,0,4,0,3,1,18,43716.0,784,674.0
5168,2023,42.3442,-75.1704,54.5964,-5.93018,1,10,0,9,1,28,132588.0,721,674.0
5169,2023,41.1265,-73.714,40.8968,-73.8251,0,9,3,4,2,20,45662.0,267,486.0
5170,2023,42.5998,-71.3673,42.5793,-71.4378,0,4,0,3,1,22,86041.0,544,674.0
5171,2023,48.7785,9.18001,48.7501,8.87072,0,5,0,4,1,14,6562.0,761,674.0
5172,2023,39.9527,-75.1635,41.3165,-73.0932,0,9,0,7,2,21,62625.0,769,674.0
5173,2023,47.0505,8.30547,53.9025,27.5618,0,148,8,71,69,22,57928.0,1586,839.0
5174,2023,41.1265,-73.714,53.3498,-6.26027,0,6,0,2,4,17,44251.0,1379,839.0
5175,2023,33.0137,-96.6925,45.3657,-122.612,0,29,0,6,23,21,41426.0,1616,839.0
5176,2023,39.1135,-94.6265,40.3337,-75.6374,0,8,0,7,1,19,33638.0,909,770.0
5177,2023,41.7937,-88.0102,41.7937,-88.0102,0,15,0,12,3,20,35486.0,1604,839.0
5178,2023,40.7127,-74.006,41.3882,-73.1726,0,7,0,3,4,20,67699.0,224,486.0
5179,2023,43.6166,-116.201,38.678,-121.176,0,13,0,10,3,7,101201.0,1345,1059.0
5180,2023,41.1265,-73.714,40.7433,-74.0324,0,9,1,7,1,20,68680.0,1365,1059.0
5181,2023,50.6089,10.3846,1.29048,103.852,0,0,0,0,0,20,30323.0,1502,1059.0
5182,2023,37.2633,127.029,37.1995,126.831,0,19,0,10,9,15,46662.0,1429,1059.0
5183,2023,52.3728,4.8936,52.3728,4.8936,0,1,0,0,1,12,9872.0,946,925.0
5184,2023,37.6535,-122.417,37.6138,-122.487,0,31,5,24,2,18,300644.0,1527,1059.0
5185,2023,37.3362,-121.891,9.92612,78.1141,0,6,0,5,1,20,61662.0,1180,816.0
5186,2023,37.779,-122.42,37.8708,-122.273,0,6,0,4,2,20,76339.0,832,703.0
5187,2023,40.7127,-74.006,40.7127,-74.006,0,71,14,35,22,23,77345.0,603,703.0
5188,2023,35.6928,138.687,35.6928,138.687,0,19,12,6,1,4,21571.0,1378,788.0
5189,2023,26.1298,-80.2375,37.3894,-122.083,0,23,2,19,2,19,62081.0,1012,673.0
5190,2023,39.9062,116.391,39.9062,116.391,0,27,12,9,6,20,21461.0,701,731.0
5191,2023,40.7127,-74.006,40.7526,-73.6104,0,30,0,26,4,27,41563.0,305,452.0
5192,2023,37.2266,-121.975,37.2266,-121.975,0,2,0,2,0,20,67493.0,456,482.0
5193,2023,37.779,-122.42,37.779,-122.42,0,85,16,63,6,10,143993.0,1288,1009.0
5194,2023,37.6821,-121.768,37.6624,-121.875,0,12,5,3,4,32,37869.0,1308,1004.0
5195,2023,39.2909,-76.6108,39.2673,-76.7983,0,10,1,5,4,19,83754.0,1504,1087.0
5196,2023,37.779,-122.42,37.779,-122.42,0,20,6,10,4,18,89773.0,404,449.0
5197,2023,37.3541,-121.955,33.4255,-111.94,0,9,0,7,2,32,81113.0,596,679.0
5198,2023,35.6828,139.759,35.6828,139.759,0,14,12,1,1,20,57202.0,1279,942.0
5199,2023,48.7785,9.18001,48.7984,9.06244,0,4,0,4,0,10,13576.0,698,745.0
5200,2023,1.29048,103.852,37.779,-122.42,0,18,0,15,3,30,17873.0,501,486.0
5201,2023,37.3362,-121.891,30.7334,76.7797,0,10,2,7,1,20,54789.0,740,674.0
5202,2023,42.2289,-71.5196,42.337,-71.2092,0,0,0,0,0,19,104413.0,1519,839.0
5203,2023,37.3362,-121.891,15.0426,75.5282,0,4,0,4,0,20,72185.0,938,770.0
5204,2023,41.3898,-81.4412,52.5187,13.3996,0,11,1,6,4,20,60371.0,848,674.0
5205,2023,41.1265,-73.714,35.7883,-78.7812,0,19,0,16,3,19,28637.0,1191,770.0
5206,2023,50.6089,10.3846,52.5187,13.3996,0,10,0,7,3,17,42286.0,1097,770.0
5207,2023,37.3362,-121.891,31.7977,34.653,0,6,0,6,0,20,35181.0,2188,1346.0
5208,2023,37.3229,-122.032,37.2871,-121.945,0,37,2,30,5,20,57712.0,1352,1059.0
5209,2023,42.2289,-71.5196,30.909,75.8516,0,2,0,1,1,20,55732.0,1147,925.0
5210,2023,41.1265,-73.714,-7.03805,-46.396,0,18,3,13,2,20,59444.0,1589,1059.0
5211,2023,37.3894,-122.083,38.6766,-121.635,0,22,0,16,6,17,54235.0,334,437.0
5212,2023,45.0061,-93.1566,32.7174,-117.163,1,4,0,4,0,20,50855.0,1092,925.0
5213,2023,41.1265,-73.714,35.6828,139.759,0,9,0,9,0,17,42337.0,1027,770.0
5214,2023,39.7086,-105.085,39.7086,-105.085,0,18,3,12,3,18,71208.0,1037,925.0
5215,2023,37.4443,-122.16,32.992,35.6877,0,6,0,4,2,21,31426.0,1624,1059.0
5216,2023,37.3362,-121.891,32.0853,34.7818,0,3,0,2,1,20,45172.0,552,673.0
5217,2023,1.29048,103.852,37.3362,-121.891,0,34,1,21,12,30,25579.0,365,486.0
5218,2023,26.8798,-80.0534,26.7154,-80.0533,0,15,1,8,6,19,36607.0,1057,816.0
5219,2023,37.3688,-122.036,37.4283,-121.907,0,88,1,73,14,20,63363.0,330,470.0
5220,2023,40.4798,-88.9939,33.0556,-96.6221,0,314,3,222,89,20,206801.0,977,816.0
5221,2023,40.4798,-88.9939,33.0556,-96.6221,0,314,3,221,90,20,206787.0,974,816.0
5222,2023,39.9062,116.391,37.3894,-122.083,0,8,1,5,2,20,58206.0,606,703.0
5223,2023,26.1223,-80.1434,42.0715,-70.8092,0,580,43,465,72,17,1323880.0,1041,816.0
5224,2023,52.3728,4.8936,52.3728,4.8936,0,10,0,9,1,12,28861.0,1191,816.0
5225,2023,48.9637,2.53475,39.9791,-76.7324,0,78,10,57,11,20,208930.0,970,750.0
5226,2023,35.1335,-89.9669,33.1581,-117.351,0,80,16,20,44,20,38622.0,634,673.0
5227,2023,51.4393,5.47863,53.5503,10.0007,0,10,0,7,3,18,22075.0,781,698.0
5228,2023,37.3541,-121.955,37.2638,-122.023,0,4,0,0,4,20,156788.0,736,673.0
5229,2023,32.1656,34.8469,32.1431,34.8381,0,8,0,2,6,19,34562.0,1701,817.0
5230,2023,32.8191,34.9984,32.8191,34.9984,0,9,1,7,1,14,9868.0,1532,1003.0
5231,2023,37.3894,-122.083,31.9489,34.8885,0,20,1,15,4,20,83671.0,544,674.0
5232,2023,37.3362,-121.891,32.0853,34.7818,0,13,0,13,0,17,116701.0,908,755.0
5233,2023,37.3541,-121.955,37.3229,-122.032,0,1,0,0,1,20,95982.0,628,616.0
5234,2023,37.3894,-122.083,37.3362,-121.891,0,73,25,43,5,21,167343.0,1292,777.0
5235,2023,39.1732,-77.2717,39.1732,-77.2717,2,64,1,25,38,20,50465.0,917,755.0
5236,2023,37.3894,-122.083,37.3541,-121.955,0,34,1,19,14,17,66605.0,715,783.0
5237,2023,48.1371,11.5754,41.8756,-87.6244,0,8,0,7,1,15,49391.0,1075,865.0
5238,2023,29.7589,-95.3677,1.29048,103.852,0,13,3,3,7,16,31457.0,1671,1070.0
5239,2023,39.1399,-77.1929,38.895,-77.0365,0,50,3,20,27,22,92765.0,693,721.0
5240,2023,52.4206,10.7862,37.4443,-122.16,0,9,0,9,0,20,80056.0,1207,920.0
5241,2023,42.2289,-71.5196,42.2289,-71.5196,0,14,0,10,4,18,35451.0,796,674.0
5242,2023,53.3498,-6.26027,12.9659,76.7747,0,7,0,6,1,20,47956.0,469,486.0
5243,2023,41.1265,-73.714,32.0477,-110.712,0,16,3,9,4,20,32762.0,957,770.0
5244,2023,59.3251,18.0711,51.5073,-0.127647,0,19,5,14,0,20,69081.0,987,770.0
5245,2023,26.2967,50.1202,26.2967,50.1202,0,17,1,12,4,20,52587.0,1154,770.0
5246,2023,39.9062,116.391,39.9062,116.391,0,6,3,3,0,19,20496.0,259,486.0
5247,2023,37.779,-122.42,47.6038,-122.33,0,62,17,36,9,19,56279.0,886,674.0
5248,2023,38.9343,-77.1776,38.9343,-77.1776,0,12,1,11,0,20,67939.0,1014,770.0
5249,2023,37.3362,-121.891,37.3362,-121.891,0,16,10,4,2,20,69107.0,2086,1346.0
5250,2023,37.3541,-121.955,60.1675,24.9427,0,25,2,11,12,20,69853.0,2043,1346.0
5251,2023,43.6166,-116.201,38.8003,-121.114,0,13,0,10,3,20,101163.0,1359,1059.0
5252,2023,37.8045,-122.271,34.0537,-118.243,0,12,0,2,10,22,129159.0,382,437.0
5253,2023,37.4443,-122.16,18.5214,73.8545,0,4,0,3,1,16,45793.0,2048,1346.0
5254,2023,35.2272,-80.8431,35.4108,-80.8429,0,83,5,17,61,20,80713.0,601,673.0
5255,2023,41.1265,-73.714,41.2898,-73.9205,0,20,2,15,3,20,107728.0,1483,1059.0
5256,2023,35.6828,139.759,35.6828,139.759,0,7,0,5,2,10,46885.0,1217,925.0
5257,2023,49.2609,-123.114,33.7125,-117.948,0,72,4,52,16,24,42167.0,1168,925.0
5258,2023,45.5032,-73.5698,45.5032,-73.5698,0,6,0,5,1,18,101641.0,1145,925.0
5259,2023,37.779,-122.42,37.8244,-122.232,0,21,4,13,4,17,42630.0,1072,925.0
5260,2023,37.5319,-122.248,37.56,-122.269,0,32,0,23,9,11,67323.0,967,925.0
5261,2023,40.7127,-74.006,40.9797,-74.1194,0,3,2,1,0,13,213536.0,943,925.0
5262,2023,34.0211,-118.396,37.0511,-122.015,0,41,8,25,8,20,130311.0,320,437.0
5263,2023,37.2633,127.029,37.2633,127.029,0,18,11,3,4,20,48100.0,670,673.0
5264,2023,39.2501,-119.952,25.7929,-80.1353,0,37,2,27,8,10,55680.0,211,437.0
5265,2023,48.9637,2.53475,42.4473,-71.2245,0,13,0,7,6,20,93650.0,736,698.0
5266,2023,-37.8142,144.963,-37.8142,144.963,0,94,9,61,24,19,57656.0,783,698.0
5267,2023,44.9773,-93.2655,44.9773,-93.2655,0,12,0,12,0,25,43714.0,1938,867.0
5268,2023,37.779,-122.42,37.3362,-121.891,0,30,2,26,2,20,137435.0,979,770.0
5269,2023,37.779,-122.42,37.779,-122.42,0,1,0,1,0,20,53935.0,911,731.0
5270,2023,44.9773,-93.2655,1.29048,103.852,0,93,9,70,14,22,97568.0,1173,872.0
5271,2023,42.1711,-87.8445,42.1711,-87.8445,0,4,0,4,0,16,44544.0,1099,840.0
5272,2023,42.5751,-70.9301,42.5751,-70.9301,0,5,1,4,0,20,55971.0,1266,840.0
5273,2023,38.9343,-77.1776,38.9343,-77.1776,0,6,0,6,0,20,62666.0,664,686.0
5274,2023,51.8129,-1.38263,42.6376,-70.9495,0,6,0,6,0,20,51137.0,460,486.0
5275,2023,37.779,-122.42,37.8771,-122.18,0,8,0,6,2,20,46335.0,700,686.0
5276,2023,37.4863,-122.233,45.1277,10.2946,0,13,0,5,8,19,51017.0,707,686.0
5277,2023,38.9584,-77.358,40.7244,-74.3069,0,13,0,13,0,20,56758.0,873,744.0
5278,2023,44.9773,-93.2655,1.29048,103.852,0,93,9,70,14,30,103692.0,729,727.0
5279,2023,41.9584,-70.6674,38.9959,-77.0276,0,14,6,7,1,20,75800.0,781,713.0
5280,2023,39.1399,-77.1929,38.895,-77.0365,0,44,3,19,22,2,83221.0,414,470.0
5281,2023,35.6828,139.759,32.1861,34.8676,0,20,0,13,7,20,42775.0,414,486.0
5282,2023,38.5451,-75.0891,37.779,-122.42,1,3,0,2,1,15,52942.0,329,486.0
5283,2023,51.5073,-0.127647,51.5073,-0.127647,0,44,12,27,5,15,81094.0,1895,894.0
5284,2023,37.3229,-122.032,37.3797,-122.137,0,0,0,0,0,20,100623.0,355,486.0
5285,2023,44.9405,-93.4639,12.9659,76.7747,0,21,2,13,6,21,94137.0,676,674.0
5286,2023,44.9405,-93.4639,33.6857,-117.826,0,19,0,13,6,15,86029.0,767,674.0
5287,2023,44.9405,-93.4639,33.6857,-117.826,0,19,0,13,6,20,86024.0,767,674.0
5288,2023,44.9405,-93.4639,33.6857,-117.826,0,19,0,13,6,17,86033.0,767,674.0
5289,2023,37.544,-122.307,39.7392,-104.985,0,14,0,10,4,20,50988.0,2189,1346.0
5290,2023,37.3362,-121.891,30.2711,-97.7437,0,4,0,3,1,20,41614.0,1761,1240.0
5291,2023,37.3229,-122.032,37.3688,-122.036,0,21,1,16,4,22,40719.0,1148,925.0
5292,2023,37.3541,-121.955,37.779,-122.42,0,16,0,11,5,24,54826.0,1128,925.0
5293,2023,29.7589,-95.3677,29.7589,-95.3677,0,15,3,11,1,15,58084.0,986,856.0
5294,2023,37.3229,-122.032,47.6038,-122.33,0,27,0,9,18,21,72104.0,356,437.0
5295,2023,37.5319,-122.248,37.3229,-122.032,0,23,3,18,2,20,61722.0,298,437.0
5296,2023,44.9405,-93.4639,41.7646,-72.6909,0,5,0,5,0,20,74206.0,1240,925.0
5297,2023,40.7127,-74.006,41.0259,-73.5493,1,24,0,19,5,21,70508.0,439,437.0
5298,2023,42.3751,-71.1056,42.3751,-71.1056,0,6,0,6,0,20,107421.0,400,470.0
5299,2023,51.4393,5.47863,51.3625,5.16499,0,9,0,9,0,24,45651.0,851,698.0
5300,2023,38.9343,-77.1776,38.8823,-77.1711,0,18,0,11,7,21,25051.0,1096,840.0
5301,2023,38.9343,-77.1776,38.9343,-77.1776,0,3,0,2,1,20,69053.0,783,760.0
5302,2023,47.6144,-122.192,47.6144,-122.192,0,12,0,9,3,17,94836.0,945,840.0
5303,2023,29.7589,-95.3677,29.5822,-95.7608,0,11,2,8,1,20,43536.0,931,856.0
5304,2023,37.779,-122.42,37.779,-122.42,0,21,0,18,3,21,89775.0,573,745.0
5305,2023,35.152,137.301,35.152,137.301,0,10,7,3,0,9,43486.0,1168,871.0
5306,2023,37.3894,-122.083,41.8756,-87.6244,0,10,0,9,1,20,56840.0,383,486.0
5307,2023,43.6166,-116.201,32.7174,-117.163,0,7,0,7,0,20,46249.0,1526,839.0
5308,2023,47.6694,-122.124,32.0853,34.7818,0,31,0,26,5,18,89951.0,1037,770.0
5309,2023,47.6038,-122.33,47.6038,-122.33,0,1,0,0,1,20,119308.0,852,674.0
5310,2023,37.5319,-122.248,37.6624,-121.875,0,10,1,8,1,20,79687.0,937,770.0
5311,2023,35.7883,-78.7812,35.7804,-78.6391,0,0,0,0,0,30,135593.0,263,486.0
5312,2023,36.3729,-94.2088,37.779,-122.42,0,23,0,20,3,20,94817.0,899,674.0
5313,2023,32.7763,-96.7969,12.9659,76.7747,0,6,0,5,1,22,24689.0,658,674.0
5314,2023,40.7127,-74.006,40.7127,-74.006,0,13,1,11,1,18,48197.0,1141,770.0
5315,2023,24.8066,120.969,24.69,121.151,0,10,0,6,4,20,24833.0,722,674.0
5316,2023,38.9343,-77.1776,37.6262,-122.433,0,4,0,4,0,20,60346.0,312,486.0
5317,2023,45.5032,-73.5698,45.5032,-73.5698,0,11,0,9,2,20,46811.0,1153,925.0
5318,2023,37.3541,-121.955,12.9659,76.7747,0,22,6,11,5,20,280852.0,502,437.0
5319,2023,47.6694,-122.124,37.452,-122.178,0,7,1,6,0,13,61913.0,1489,1059.0
5320,2023,37.3541,-121.955,37.779,-122.42,0,39,1,23,15,16,56409.0,1464,1059.0
5321,2023,42.3603,-71.0583,42.2501,-71.0656,0,226,5,103,118,29,140647.0,1184,925.0
5322,2023,47.6038,-122.33,38.6766,-121.635,0,5,0,5,0,20,114823.0,466,437.0
5323,2023,29.7589,-95.3677,29.7589,-95.3677,0,38,1,31,6,17,67957.0,1187,791.0
5324,2023,38.8462,-77.3064,38.8462,-77.3064,0,107,0,57,50,25,250829.0,650,673.0
5325,2023,40.7127,-74.006,39.1154,-77.5645,0,53,1,34,18,20,30105.0,1068,925.0
5326,2023,32.1656,34.8469,32.1562,34.893,0,5,0,4,1,20,52078.0,1152,925.0
5327,2023,37.3229,-122.032,47.6038,-122.33,0,15,0,10,5,20,51733.0,1090,925.0
5328,2023,37.3362,-121.891,52.5187,13.3996,0,5,0,1,4,20,34396.0,627,673.0
5329,2023,37.3362,-121.891,37.3688,-122.036,0,5,0,2,3,20,64266.0,319,437.0
5330,2023,43.6166,-116.201,38.678,-121.176,0,12,1,9,2,20,106284.0,1322,1059.0
5331,2023,37.3894,-122.083,37.3894,-122.083,1,6,0,5,1,18,60389.0,1293,925.0
5332,2023,42.2289,-71.5196,31.7157,35.0948,1,8,0,8,0,20,32350.0,1635,917.0
5333,2023,41.8756,-87.6244,42.1287,-87.8265,0,20,0,12,8,10,16443.0,2204,1145.0
5334,2023,34.6853,33.0333,32.2536,34.9185,0,44,8,30,6,14,29434.0,1104,816.0
5335,2023,37.4275,-122.17,34.0537,-118.243,0,16,4,9,3,10,46472.0,840,698.0
5336,2023,37.3541,-121.955,47.3745,8.54104,0,3,0,2,1,20,153742.0,796,698.0
5337,2023,40.7127,-74.006,41.482,-81.7982,0,97,18,55,24,38,112601.0,1035,794.0
5338,2023,37.779,-122.42,37.779,-122.42,0,15,0,13,2,20,117100.0,797,731.0
5339,2023,40.6939,-89.5891,40.8617,-89.6778,0,15,4,6,5,20,49675.0,992,828.0
5340,2023,37.3541,-121.955,51.7021,-0.0335908,0,4,0,4,0,22,76499.0,893,760.0
5341,2023,59.3251,18.0711,60.675,17.1467,0,9,0,7,2,25,14933.0,378,464.0
5342,2023,37.4863,-122.233,46.0524,13.31,0,12,0,5,7,17,32133.0,498,472.0
5343,2023,42.7656,-71.4677,42.5793,-71.4378,0,11,3,5,3,22,65653.0,589,686.0
5344,2023,35.1749,33.3639,35.1749,33.3639,0,12,0,8,4,15,13609.0,240,472.0
5345,2023,37.3541,-121.955,37.3541,-121.955,0,3,0,2,1,20,46857.0,656,616.0
5346,2023,47.6038,-122.33,47.6144,-122.192,0,2,0,2,0,20,90900.0,539,482.0
5347,2023,35.6828,139.759,40.5248,-111.864,0,15,3,10,2,19,25866.0,1721,759.0
5348,2023,41.8647,-88.1102,27.2023,-80.2736,0,10,0,5,5,16,40017.0,980,845.0
5349,2023,33.749,-84.3903,37.4443,-122.16,0,12,2,10,0,20,158991.0,524,470.0
5350,2023,41.1265,-73.714,25.1737,75.8574,0,44,3,23,18,15,70387.0,880,674.0
5351,2023,37.3541,-121.955,17.3606,78.4741,0,75,0,3,72,20,34021.0,715,674.0
5352,2023,33.6857,-117.826,46.7694,23.59,0,21,0,17,4,20,100661.0,1533,839.0
5353,2023,37.779,-122.42,27.1707,80.6655,0,17,3,11,3,20,87528.0,634,674.0
5354,2023,37.3541,-121.955,33.4484,-112.074,0,12,3,4,5,17,247047.0,2033,1346.0
5355,2023,37.3541,-121.955,2.2099,102.651,0,6,0,5,1,23,76191.0,1761,1240.0
5356,2023,35.2272,-80.8431,32.7666,-96.5995,1,33,0,12,21,14,108891.0,1869,1240.0
5357,2023,37.3362,-121.891,31.2323,121.469,0,13,2,10,1,20,49846.0,515,437.0
5358,2023,50.6089,10.3846,12.9659,76.7747,0,12,0,12,0,20,95357.0,1840,1240.0
5359,2023,41.8756,-87.6244,41.8756,-87.6244,0,9,0,4,5,17,160985.0,642,673.0
5360,2023,39.7459,-75.5466,30.5086,-97.6788,5,27,0,17,10,18,107817.0,529,437.0
5361,2023,33.749,-84.3903,38.6283,-90.3191,0,7,1,5,1,20,72160.0,1145,925.0
5362,2023,53.3498,-6.26027,43.9336,10.9174,0,4,0,2,2,20,61921.0,834,673.0
5363,2023,19.0785,72.8782,38.895,-77.0365,0,19,0,15,4,20,72762.0,848,674.0
5364,2023,30.5086,-97.6788,30.5086,-97.6788,0,2,1,1,0,17,74481.0,1061,816.0
5365,2023,29.4246,-98.4951,29.4246,-98.4951,0,9,0,6,3,20,30644.0,258,472.0
5366,2023,35.8458,128.626,38.6766,-121.635,0,26,4,17,5,20,44480.0,517,472.0
5367,2023,51.4393,5.47863,29.2636,75.9301,0,6,0,5,1,20,86559.0,987,750.0
5368,2023,31.2323,121.469,42.3751,-71.1056,0,14,5,8,1,20,101130.0,1359,788.0
5369,2023,47.0709,15.4383,47.0709,15.4383,0,11,0,10,1,26,48691.0,396,452.0
5370,2023,39.2288,-104.884,30.6324,-87.0397,0,7,2,5,0,10,53090.0,168,269.0
5371,2023,44.6486,-63.5859,47.6592,9.17507,0,6,0,5,1,20,43024.0,343,452.0
5372,2023,37.779,-122.42,37.8244,-122.232,0,12,1,4,7,20,53130.0,529,449.0
5373,2023,38.9186,-77.2315,39.2156,-76.8582,0,45,0,35,10,18,111934.0,833,686.0
5374,2023,37.3362,-121.891,45.1558,5.84895,0,25,0,17,8,20,46377.0,650,686.0
5375,2023,30.2711,-97.7437,30.5428,-97.5469,0,132,0,86,46,20,119618.0,834,686.0
5376,2023,26.2967,50.1202,26.304,50.196,0,32,5,12,15,17,37418.0,1009,755.0
5377,2023,38.9343,-77.1776,38.9842,-77.0744,0,47,3,21,23,20,35348.0,897,641.0
5378,2023,22.2793,114.163,22.2793,114.163,0,15,2,10,3,20,51809.0,1237,745.0
5379,2023,35.6928,138.687,35.6928,138.687,0,17,10,3,4,14,45146.0,1140,901.0
5380,2023,35.6928,138.687,35.6928,138.687,0,76,34,29,13,38,52068.0,1190,871.0
5381,2023,35.6828,139.759,35.8566,139.549,0,4,2,2,0,9,56759.0,686,688.0
5382,2023,44.9773,-93.2655,44.9773,-93.2655,0,12,0,12,0,21,33697.0,1191,784.0
5383,2023,37.2406,127.179,37.6624,-121.875,0,16,2,11,3,21,46664.0,1551,942.0
5384,2023,37.3894,-122.083,37.779,-122.42,0,35,13,20,2,20,77336.0,629,674.0
5385,2023,37.779,-122.42,37.779,-122.42,0,20,0,8,12,20,197731.0,550,486.0
5386,2023,35.2272,-80.8431,33.0137,-96.6925,0,4,0,3,1,17,58656.0,824,674.0
5387,2023,51.4538,-2.5973,37.544,-122.307,0,57,0,46,11,21,203434.0,1483,839.0
5388,2023,12.0678,8.91971,12.0678,8.91971,0,6,0,2,4,3,30350.0,1357,839.0
5389,2023,41.1265,-73.714,12.9659,76.7747,0,32,0,25,7,20,65960.0,1236,770.0
5390,2023,40.7127,-74.006,40.7216,-74.0475,0,21,0,19,2,20,86392.0,523,486.0
5391,2023,51.5073,-0.127647,51.5073,-0.127647,0,3,0,2,1,20,36809.0,372,437.0
5392,2023,47.6694,-122.124,52.2055,0.118664,0,3,0,3,0,20,79758.0,1483,1059.0
5393,2023,34.711,137.726,34.711,137.726,0,23,8,11,4,14,29676.0,1383,1059.0
5394,2023,48.7785,9.18001,48.7648,8.9347,0,1,1,0,0,31,12779.0,1530,839.0
5395,2023,35.7804,-78.6391,42.5793,-71.4378,0,8,1,5,2,20,26033.0,1586,1059.0
5396,2023,48.7785,9.18001,34.0537,-118.243,0,4,0,3,1,20,23569.0,1406,1059.0
5397,2023,47.6038,-122.33,47.6038,-122.33,0,20,0,10,10,20,74412.0,1295,925.0
5398,2023,26.2967,50.1202,26.2967,50.1202,0,16,1,13,2,20,35873.0,1293,791.0
5399,2023,35.6828,139.759,36.125,137.953,0,14,4,8,2,5,49964.0,1216,925.0
5400,2023,35.6828,139.759,35.6828,139.759,0,43,2,34,7,9,40442.0,1131,925.0
5401,2023,37.5319,-122.248,37.3362,-121.891,0,35,0,25,10,20,67171.0,797,673.0
5402,2023,33.749,-84.3903,34.071,-84.2747,0,1,0,0,1,20,28789.0,692,673.0
5403,2023,37.3362,-121.891,37.3362,-121.891,0,35,0,27,8,20,340380.0,448,437.0
5404,2023,37.3229,-122.032,37.3688,-122.036,0,18,1,14,3,20,50080.0,1250,925.0
5405,2023,37.3541,-121.955,32.0878,34.886,0,42,5,30,7,20,68471.0,1113,816.0
5406,2023,38.9343,-77.1776,37.779,-122.42,0,32,14,16,2,20,49268.0,1771,1043.0
5407,2023,37.779,-122.42,37.779,-122.42,0,13,1,4,8,21,31460.0,575,470.0
5408,2023,41.1265,-73.714,41.0109,-74.1182,0,9,2,3,4,17,44822.0,862,698.0
5409,2023,32.7174,-117.163,37.4863,-122.233,0,12,7,5,0,17,93042.0,915,698.0
5410,2023,45.5202,-122.674,45.5202,-122.674,0,6,0,6,0,20,62024.0,456,472.0
5411,2023,37.779,-122.42,17.9132,79.3176,0,9,0,8,1,20,29496.0,588,731.0
5412,2023,53.3498,-6.26027,37.2835,-77.295,0,4,1,3,0,20,57689.0,971,794.0
5413,2023,53.3498,-6.26027,28.6139,77.209,0,20,1,18,1,20,56290.0,853,760.0
5414,2023,37.6872,-122.403,38.8823,-77.1711,0,54,17,32,5,28,79291.0,1553,976.0
5415,2023,40.7064,-74.5493,33.0137,-96.6925,0,7,0,7,0,20,85581.0,476,482.0
5416,2023,50.6089,10.3846,47.9505,7.77567,0,31,0,27,4,20,63142.0,810,686.0
5417,2023,38.6766,-121.635,38.6766,-121.635,0,4,0,4,0,17,32456.0,968,755.0
5418,2023,37.3894,-122.083,37.3229,-122.032,0,9,4,5,0,18,104053.0,1867,1001.0
5419,2023,34.5291,135.502,34.5291,135.502,1,25,14,11,0,17,99408.0,1124,849.0
5420,2023,39.1911,-106.824,39.1911,-106.824,0,12,0,10,2,20,47936.0,858,713.0
5421,2023,41.1265,-73.714,-23.5507,-46.6334,0,25,13,11,1,16,25943.0,1728,1070.0
5422,2023,37.3894,-122.083,37.3541,-121.955,1,21,2,6,13,14,36390.0,1243,770.0
5423,2023,38.662,-90.5643,40.0992,-83.1141,0,19,0,10,9,20,89443.0,733,674.0
5424,2023,43.6166,-116.201,38.678,-121.176,0,31,0,22,9,20,59366.0,371,486.0
5425,2023,37.3541,-121.955,37.544,-122.307,1,17,0,12,5,20,69264.0,277,486.0
5426,2023,37.3541,-121.955,45.5202,-122.674,0,172,28,103,41,25,249801.0,427,486.0
5427,2023,40.7127,-74.006,40.9797,-74.1194,0,3,2,1,0,18,214539.0,978,770.0
