,target,patent_num_claims,detail_desc_length,patent_processing_time,patent_num_us_application_citations,patent_firstnamed_assignee_longitude,patent_year
5073,1,20,40534.0,1107,7,-122.083,2023
5074,1,25,35136.0,1070,9,-74.0475,2023
5075,1,15,65724.0,1014,2,116.391,2023
5076,1,11,97465.0,1986,28,-96.3071,2023
5077,1,17,38840.0,1215,3,-71.5196,2023
5078,1,17,76916.0,1755,6,-121.955,2023
5079,1,20,87259.0,1945,1,-122.42,2023
5080,1,25,45295.0,1492,14,-73.714,2023
5081,1,20,58668.0,1128,11,-122.124,2023
5082,1,17,283645.0,1090,35,-112.833,2023
5083,1,11,15034.0,853,5,120.969,2023
5084,0,18,24418.0,432,3,-122.545,2023
5085,1,19,124242.0,1064,3,-122.083,2023
5086,1,7,54786.0,1133,12,-71.2818,2023
5087,1,12,50633.0,1476,7,-74.006,2023
5088,1,21,93785.0,1321,12,-93.4639,2023
5089,1,20,41644.0,1476,3,10.3846,2023
5090,1,22,69503.0,524,9,-122.42,2023
5091,1,20,92383.0,244,6,-77.1776,2023
5092,0,20,99794.0,232,5,-84.3903,2023
5093,1,20,36710.0,399,11,-121.955,2023
5094,1,9,292085.0,1373,3,-88.2073,2023
5095,1,20,94448.0,1114,8,-121.875,2023
5096,1,19,82334.0,725,12,-80.4137,2023
5097,1,20,63356.0,397,18,-77.1776,2023
5098,1,24,40841.0,663,6,-121.891,2023
5099,1,20,54555.0,820,2,24.6568,2023
5100,1,20,64788.0,988,11,-117.273,2023
5101,1,17,45631.0,832,5,50.1202,2023
5102,1,20,54683.0,712,13,50.1202,2023
5103,1,26,52054.0,1126,4,-95.4173,2023
5104,1,20,21999.0,1387,6,0.118664,2023
5105,1,15,44780.0,1434,3,139.759,2023
5106,1,20,71393.0,466,2,-104.985,2023
5107,1,20,60906.0,1085,6,-80.8431,2023
5108,1,9,22910.0,1183,12,5.47863,2023
5109,1,9,56495.0,631,5,139.703,2023
5110,0,20,124017.0,936,7,-122.42,2023
5111,1,10,74597.0,1482,33,-71.2358,2023
5112,1,18,24064.0,831,1,9.18001,2023
5113,1,25,71707.0,1530,32,127.029,2023
5114,1,20,79352.0,921,6,-84.3903,2023
5115,1,18,36244.0,1302,2,-81.4579,2023
5116,1,23,27845.0,1391,7,-122.42,2023
5117,1,17,34223.0,1309,11,-122.16,2023
5118,1,17,46353.0,272,12,-77.2116,2023
5119,1,17,40836.0,1523,9,-121.891,2023
5120,1,20,66445.0,1575,4,-96.6925,2023
5121,1,18,152989.0,414,10,-122.42,2023
5122,1,20,129338.0,959,1,-121.891,2023
5123,1,19,90041.0,965,11,-75.5466,2023
5124,0,20,431904.0,743,27,-122.42,2023
5125,1,20,92919.0,900,5,-122.42,2023
5126,1,26,248785.0,244,8,-122.42,2023
5127,1,10,85027.0,2335,24,-122.124,2023
5128,1,20,83718.0,1134,3,-121.891,2023
5129,1,20,112992.0,267,28,-121.955,2023
5130,1,20,35997.0,1121,8,-122.036,2023
5131,1,20,89429.0,676,20,-121.891,2023
5132,1,20,89641.0,847,13,114.114,2023
5133,1,14,30688.0,959,2,-122.036,2023
5134,1,20,101199.0,712,28,-81.4579,2023
5135,0,20,20717.0,460,9,103.852,2023
5136,1,17,34268.0,852,4,10.3846,2023
5137,1,20,40522.0,958,8,-73.714,2023
5138,1,20,59215.0,589,6,-122.083,2023
5139,1,20,54326.0,851,11,-80.5223,2023
5140,1,13,55459.0,1302,10,139.703,2023
5141,1,20,59479.0,698,16,-115.149,2023
5142,1,7,29259.0,664,17,137.1,2023
5143,1,20,62770.0,1747,6,-95.3677,2023
5144,1,17,15007.0,1348,12,-72.832,2023
5145,1,20,101202.0,1338,10,-116.201,2023
5146,0,24,55487.0,1215,9,-122.178,2023
5147,0,20,26514.0,1194,2,-122.083,2023
5148,0,18,30648.0,190,2,-118.491,2023
5149,1,20,19213.0,272,15,-81.4579,2023
5150,1,11,24516.0,1714,140,-80.8431,2023
5151,0,27,43355.0,1078,23,-121.891,2023
5152,0,13,214414.0,922,1,-74.006,2023
5153,1,20,91396.0,1117,16,-77.1776,2023
5154,0,33,73464.0,879,10,-87.8445,2023
5155,1,16,57318.0,495,37,-88.9939,2023
5156,1,20,100266.0,721,3,-122.083,2023
5157,1,19,56758.0,963,10,114.114,2023
5158,1,20,85937.0,1274,59,37.6175,2023
5159,0,29,50834.0,812,16,-73.2129,2023
5160,1,21,79293.0,650,22,-122.403,2023
5161,1,37,61645.0,873,15,-117.163,2023
5162,1,20,54054.0,342,5,-77.1776,2023
5163,1,20,63007.0,372,9,-77.1776,2023
5164,1,11,65581.0,1058,6,138.687,2023
5165,1,16,30393.0,1160,22,-84.2747,2023
5166,1,20,49730.0,838,51,-71.3489,2023
5167,1,18,43716.0,784,3,-73.714,2023
5168,1,28,132588.0,721,9,-75.1704,2023
5169,1,20,45662.0,267,4,-73.714,2023
5170,1,22,86041.0,544,3,-71.3673,2023
5171,1,14,6562.0,761,4,9.18001,2023
5172,1,21,62625.0,769,7,-75.1635,2023
5173,1,22,57928.0,1586,71,8.30547,2023
5174,1,17,44251.0,1379,2,-73.714,2023
5175,1,21,41426.0,1616,6,-96.6925,2023
5176,1,19,33638.0,909,7,-94.6265,2023
5177,1,20,35486.0,1604,12,-88.0102,2023
5178,1,20,67699.0,224,3,-74.006,2023
5179,1,7,101201.0,1345,10,-116.201,2023
5180,1,20,68680.0,1365,7,-73.714,2023
5181,1,20,30323.0,1502,0,10.3846,2023
5182,1,15,46662.0,1429,10,127.029,2023
5183,1,12,9872.0,946,0,4.8936,2023
5184,1,18,300644.0,1527,24,-122.417,2023
5185,1,20,61662.0,1180,5,-121.891,2023
5186,1,20,76339.0,832,4,-122.42,2023
5187,1,23,77345.0,603,35,-74.006,2023
5188,1,4,21571.0,1378,6,138.687,2023
5189,1,19,62081.0,1012,19,-80.2375,2023
5190,1,20,21461.0,701,9,116.391,2023
5191,0,27,41563.0,305,26,-74.006,2023
5192,1,20,67493.0,456,2,-121.975,2023
5193,1,10,143993.0,1288,63,-122.42,2023
5194,1,32,37869.0,1308,3,-121.768,2023
5195,1,19,83754.0,1504,5,-76.6108,2023
5196,1,18,89773.0,404,10,-122.42,2023
5197,1,32,81113.0,596,7,-121.955,2023
5198,1,20,57202.0,1279,1,139.759,2023
5199,1,10,13576.0,698,4,9.18001,2023
5200,1,30,17873.0,501,15,103.852,2023
5201,1,20,54789.0,740,7,-121.891,2023
5202,1,19,104413.0,1519,0,-71.5196,2023
5203,1,20,72185.0,938,4,-121.891,2023
5204,1,20,60371.0,848,6,-81.4412,2023
5205,1,19,28637.0,1191,16,-73.714,2023
5206,1,17,42286.0,1097,7,10.3846,2023
5207,1,20,35181.0,2188,6,-121.891,2023
5208,1,20,57712.0,1352,30,-122.032,2023
5209,1,20,55732.0,1147,1,-71.5196,2023
5210,1,20,59444.0,1589,13,-73.714,2023
5211,0,17,54235.0,334,16,-122.083,2023
5212,1,20,50855.0,1092,4,-93.1566,2023
5213,1,17,42337.0,1027,9,-73.714,2023
5214,1,18,71208.0,1037,12,-105.085,2023
5215,1,21,31426.0,1624,4,-122.16,2023
5216,1,20,45172.0,552,2,-121.891,2023
5217,1,30,25579.0,365,21,103.852,2023
5218,1,19,36607.0,1057,8,-80.0534,2023
5219,1,20,63363.0,330,73,-122.036,2023
5220,0,20,206801.0,977,222,-88.9939,2023
5221,0,20,206787.0,974,221,-88.9939,2023
5222,1,20,58206.0,606,5,116.391,2023
5223,1,17,1323880.0,1041,465,-80.1434,2023
5224,1,12,28861.0,1191,9,4.8936,2023
5225,1,20,208930.0,970,57,2.53475,2023
5226,1,20,38622.0,634,20,-89.9669,2023
5227,1,18,22075.0,781,7,5.47863,2023
5228,1,20,156788.0,736,0,-121.955,2023
5229,1,19,34562.0,1701,2,34.8469,2023
5230,1,14,9868.0,1532,7,34.9984,2023
5231,1,20,83671.0,544,15,-122.083,2023
5232,1,17,116701.0,908,13,-121.891,2023
5233,1,20,95982.0,628,0,-121.955,2023
5234,1,21,167343.0,1292,43,-122.083,2023
5235,1,20,50465.0,917,25,-77.2717,2023
5236,1,17,66605.0,715,19,-122.083,2023
5237,1,15,49391.0,1075,7,11.5754,2023
5238,1,16,31457.0,1671,3,-95.3677,2023
5239,1,22,92765.0,693,20,-77.1929,2023
5240,1,20,80056.0,1207,9,10.7862,2023
5241,1,18,35451.0,796,10,-71.5196,2023
5242,0,20,47956.0,469,6,-6.26027,2023
5243,1,20,32762.0,957,9,-73.714,2023
5244,1,20,69081.0,987,14,18.0711,2023
5245,1,20,52587.0,1154,12,50.1202,2023
5246,1,19,20496.0,259,3,116.391,2023
5247,1,19,56279.0,886,36,-122.42,2023
5248,1,20,67939.0,1014,11,-77.1776,2023
5249,1,20,69107.0,2086,4,-121.891,2023
5250,1,20,69853.0,2043,11,-121.955,2023
5251,1,20,101163.0,1359,10,-116.201,2023
5252,1,22,129159.0,382,2,-122.271,2023
5253,1,16,45793.0,2048,3,-122.16,2023
5254,1,20,80713.0,601,17,-80.8431,2023
5255,1,20,107728.0,1483,15,-73.714,2023
5256,1,10,46885.0,1217,5,139.759,2023
5257,1,24,42167.0,1168,52,-123.114,2023
5258,1,18,101641.0,1145,5,-73.5698,2023
5259,1,17,42630.0,1072,13,-122.42,2023
5260,1,11,67323.0,967,23,-122.248,2023
5261,0,13,213536.0,943,1,-74.006,2023
5262,1,20,130311.0,320,25,-118.396,2023
5263,1,20,48100.0,670,3,127.029,2023
5264,1,10,55680.0,211,27,-119.952,2023
5265,1,20,93650.0,736,7,2.53475,2023
5266,1,19,57656.0,783,61,144.963,2023
5267,1,25,43714.0,1938,12,-93.2655,2023
5268,1,20,137435.0,979,26,-122.42,2023
5269,0,20,53935.0,911,1,-122.42,2023
5270,1,22,97568.0,1173,70,-93.2655,2023
5271,0,16,44544.0,1099,4,-87.8445,2023
5272,1,20,55971.0,1266,4,-70.9301,2023
5273,1,20,62666.0,664,6,-77.1776,2023
5274,0,20,51137.0,460,6,-1.38263,2023
5275,1,20,46335.0,700,6,-122.42,2023
5276,1,19,51017.0,707,5,-122.233,2023
5277,1,20,56758.0,873,13,-77.358,2023
5278,1,30,103692.0,729,70,-93.2655,2023
5279,1,20,75800.0,781,7,-70.6674,2023
5280,1,2,83221.0,414,19,-77.1929,2023
5281,1,20,42775.0,414,13,139.759,2023
5282,0,15,52942.0,329,2,-75.0891,2023
5283,1,15,81094.0,1895,27,-0.127647,2023
5284,0,20,100623.0,355,0,-122.032,2023
5285,1,21,94137.0,676,13,-93.4639,2023
5286,1,15,86029.0,767,13,-93.4639,2023
5287,1,20,86024.0,767,13,-93.4639,2023
5288,1,17,86033.0,767,13,-93.4639,2023
5289,1,20,50988.0,2189,10,-122.307,2023
5290,1,20,41614.0,1761,3,-121.891,2023
5291,1,22,40719.0,1148,16,-122.032,2023
5292,1,24,54826.0,1128,11,-121.955,2023
5293,1,15,58084.0,986,11,-95.3677,2023
5294,1,21,72104.0,356,9,-122.032,2023
5295,1,20,61722.0,298,18,-122.248,2023
5296,1,20,74206.0,1240,5,-93.4639,2023
5297,1,21,70508.0,439,19,-74.006,2023
5298,1,20,107421.0,400,6,-71.1056,2023
5299,1,24,45651.0,851,9,5.47863,2023
5300,1,21,25051.0,1096,11,-77.1776,2023
5301,1,20,69053.0,783,2,-77.1776,2023
5302,1,17,94836.0,945,9,-122.192,2023
5303,1,20,43536.0,931,8,-95.3677,2023
5304,1,21,89775.0,573,18,-122.42,2023
5305,1,9,43486.0,1168,3,137.301,2023
5306,0,20,56840.0,383,9,-122.083,2023
5307,1,20,46249.0,1526,7,-116.201,2023
5308,1,18,89951.0,1037,26,-122.124,2023
5309,0,20,119308.0,852,0,-122.33,2023
5310,1,20,79687.0,937,8,-122.248,2023
5311,0,30,135593.0,263,0,-78.7812,2023
5312,1,20,94817.0,899,20,-94.2088,2023
5313,1,22,24689.0,658,5,-96.7969,2023
5314,1,18,48197.0,1141,11,-74.006,2023
5315,1,20,24833.0,722,6,120.969,2023
5316,1,20,60346.0,312,4,-77.1776,2023
5317,1,20,46811.0,1153,9,-73.5698,2023
5318,1,20,280852.0,502,11,-121.955,2023
5319,1,13,61913.0,1489,6,-122.124,2023
5320,1,16,56409.0,1464,23,-121.955,2023
5321,1,29,140647.0,1184,103,-71.0583,2023
5322,0,20,114823.0,466,5,-122.33,2023
5323,1,17,67957.0,1187,31,-95.3677,2023
5324,0,25,250829.0,650,57,-77.3064,2023
5325,1,20,30105.0,1068,34,-74.006,2023
5326,1,20,52078.0,1152,4,34.8469,2023
5327,1,20,51733.0,1090,10,-122.032,2023
5328,1,20,34396.0,627,1,-121.891,2023
5329,1,20,64266.0,319,2,-121.891,2023
5330,1,20,106284.0,1322,9,-116.201,2023
5331,1,18,60389.0,1293,5,-122.083,2023
5332,1,20,32350.0,1635,8,-71.5196,2023
5333,1,10,16443.0,2204,12,-87.6244,2023
5334,0,14,29434.0,1104,30,33.0333,2023
5335,1,10,46472.0,840,9,-122.17,2023
5336,1,20,153742.0,796,2,-121.955,2023
5337,1,38,112601.0,1035,55,-74.006,2023
5338,1,20,117100.0,797,13,-122.42,2023
5339,1,20,49675.0,992,6,-89.5891,2023
5340,1,22,76499.0,893,4,-121.955,2023
5341,1,25,14933.0,378,7,18.0711,2023
5342,1,17,32133.0,498,5,-122.233,2023
5343,1,22,65653.0,589,5,-71.4677,2023
5344,0,15,13609.0,240,8,33.3639,2023
5345,1,20,46857.0,656,2,-121.955,2023
5346,0,20,90900.0,539,2,-122.33,2023
5347,1,19,25866.0,1721,10,139.759,2023
5348,1,16,40017.0,980,5,-88.1102,2023
5349,1,20,158991.0,524,10,-84.3903,2023
5350,1,15,70387.0,880,23,-73.714,2023
5351,1,20,34021.0,715,3,-121.955,2023
5352,1,20,100661.0,1533,17,-117.826,2023
5353,1,20,87528.0,634,11,-122.42,2023
5354,1,17,247047.0,2033,4,-121.955,2023
5355,1,23,76191.0,1761,5,-121.955,2023
5356,1,14,108891.0,1869,12,-80.8431,2023
5357,1,20,49846.0,515,10,-121.891,2023
5358,1,20,95357.0,1840,12,10.3846,2023
5359,1,17,160985.0,642,4,-87.6244,2023
5360,1,18,107817.0,529,17,-75.5466,2023
5361,1,20,72160.0,1145,5,-84.3903,2023
5362,1,20,61921.0,834,2,-6.26027,2023
5363,1,20,72762.0,848,15,72.8782,2023
5364,1,17,74481.0,1061,1,-97.6788,2023
5365,0,20,30644.0,258,6,-98.4951,2023
5366,1,20,44480.0,517,17,128.626,2023
5367,1,20,86559.0,987,5,5.47863,2023
5368,1,20,101130.0,1359,8,121.469,2023
5369,0,26,48691.0,396,10,15.4383,2023
5370,1,10,53090.0,168,5,-104.884,2023
5371,1,20,43024.0,343,5,-63.5859,2023
5372,1,20,53130.0,529,4,-122.42,2023
5373,1,18,111934.0,833,35,-77.2315,2023
5374,1,20,46377.0,650,17,-121.891,2023
5375,1,20,119618.0,834,86,-97.7437,2023
5376,1,17,37418.0,1009,12,50.1202,2023
5377,1,20,35348.0,897,21,-77.1776,2023
5378,1,20,51809.0,1237,10,114.163,2023
5379,1,14,45146.0,1140,3,138.687,2023
5380,1,38,52068.0,1190,29,138.687,2023
5381,1,9,56759.0,686,2,139.759,2023
5382,1,21,33697.0,1191,12,-93.2655,2023
5383,1,21,46664.0,1551,11,127.179,2023
5384,1,20,77336.0,629,20,-122.083,2023
5385,0,20,197731.0,550,8,-122.42,2023
5386,1,17,58656.0,824,3,-80.8431,2023
5387,0,21,203434.0,1483,46,-2.5973,2023
5388,1,3,30350.0,1357,2,8.91971,2023
5389,1,20,65960.0,1236,25,-73.714,2023
5390,1,20,86392.0,523,19,-74.006,2023
5391,1,20,36809.0,372,2,-0.127647,2023
5392,1,20,79758.0,1483,3,-122.124,2023
5393,1,14,29676.0,1383,11,137.726,2023
5394,1,31,12779.0,1530,0,9.18001,2023
5395,1,20,26033.0,1586,5,-78.6391,2023
5396,1,20,23569.0,1406,3,9.18001,2023
5397,1,20,74412.0,1295,10,-122.33,2023
5398,1,20,35873.0,1293,13,50.1202,2023
5399,1,5,49964.0,1216,8,139.759,2023
5400,1,9,40442.0,1131,34,139.759,2023
5401,1,20,67171.0,797,25,-122.248,2023
5402,1,20,28789.0,692,0,-84.3903,2023
5403,0,20,340380.0,448,27,-121.891,2023
5404,1,20,50080.0,1250,14,-122.032,2023
5405,1,20,68471.0,1113,30,-121.955,2023
5406,1,20,49268.0,1771,16,-77.1776,2023
5407,0,21,31460.0,575,4,-122.42,2023
5408,1,17,44822.0,862,3,-73.714,2023
5409,1,17,93042.0,915,5,-117.163,2023
5410,1,20,62024.0,456,6,-122.674,2023
5411,1,20,29496.0,588,8,-122.42,2023
5412,1,20,57689.0,971,3,-6.26027,2023
5413,1,20,56290.0,853,18,-6.26027,2023
5414,1,28,79291.0,1553,32,-122.403,2023
5415,1,20,85581.0,476,7,-74.5493,2023
5416,1,20,63142.0,810,27,10.3846,2023
5417,1,17,32456.0,968,4,-121.635,2023
5418,1,18,104053.0,1867,5,-122.083,2023
5419,1,17,99408.0,1124,11,135.502,2023
5420,1,20,47936.0,858,10,-106.824,2023
5421,1,16,25943.0,1728,11,-73.714,2023
5422,1,14,36390.0,1243,6,-122.083,2023
5423,1,20,89443.0,733,10,-90.5643,2023
5424,1,20,59366.0,371,22,-116.201,2023
5425,1,20,69264.0,277,12,-121.955,2023
5426,1,25,249801.0,427,103,-121.955,2023
5427,0,18,214539.0,978,1,-74.006,2023
5428,1,26,55209.0,1076,12,-73.714,2023
5429,0,18,38875.0,525,2,-104.985,2023
5430,0,20,71024.0,1331,8,-79.5873,2023
5431,1,10,53986.0,2636,5,-73.714,2023
5432,1,20,173153.0,1082,9,-88.0079,2023
5433,1,17,26055.0,1499,10,76.7747,2023
5434,1,20,66983.0,301,6,-122.42,2023
5435,1,25,103181.0,939,6,-122.248,2023
5436,1,16,27355.0,1127,14,10.3846,2023
5437,1,20,46522.0,305,21,-77.1776,2023
5438,1,12,33540.0,1807,6,-81.1762,2023
5439,1,20,52056.0,1252,14,-73.714,2023
5440,1,20,76310.0,1167,10,-122.124,2023
5441,1,30,137019.0,1160,18,-122.307,2023
5442,1,20,112060.0,1775,0,-122.248,2023
5443,1,25,46111.0,1166,3,-73.714,2023
5444,1,18,62392.0,664,4,-122.248,2023
5445,1,20,94551.0,439,49,-122.248,2023
5446,0,20,564017.0,293,12,-122.42,2023
5447,1,20,59211.0,1616,17,-77.1776,2023
5448,0,19,73195.0,967,2,-122.42,2023
5449,0,20,50786.0,916,128,-87.8265,2023
5450,1,20,96240.0,725,4,-74.006,2023
5451,1,20,15620.0,259,2,-71.1056,2023
5452,1,12,31745.0,1586,2,127.386,2023
5453,0,20,58487.0,1026,8,-78.9018,2023
5454,1,20,29286.0,1618,4,5.47863,2023
5455,1,20,50526.0,1666,38,-83.7312,2023
5456,1,20,42136.0,704,13,-77.2717,2023
5457,1,20,57614.0,1001,10,-6.26027,2023
5458,1,31,92934.0,1216,58,-93.2655,2023
5459,1,12,41334.0,2020,14,-89.9669,2023
5460,1,20,180799.0,1097,23,-122.083,2023
5461,1,20,43725.0,554,8,-95.3677,2023
5462,1,20,20398.0,1236,12,2.18028,2023
5463,1,22,157254.0,978,20,-105.271,2023
5464,0,20,8389.0,841,8,-79.3839,2023
5465,1,20,48080.0,872,13,-121.955,2023
5466,1,20,99901.0,415,11,121.753,2023
5467,1,19,56022.0,790,10,10.3846,2023
5468,0,20,73782.0,503,1,-121.907,2023
5469,0,20,134656.0,503,7,151.208,2023
5470,1,20,42432.0,732,13,-122.192,2023
5471,1,21,48994.0,547,175,-84.2747,2023
5472,1,18,56063.0,508,5,-74.006,2023
5473,1,18,52929.0,477,9,12.5701,2023
5474,1,20,58729.0,1071,9,-74.006,2023
5475,1,19,47955.0,706,12,-121.891,2023
5476,0,20,26534.0,529,5,25.2829,2023
5477,1,20,34997.0,1433,5,-73.714,2023
5478,1,20,51757.0,1268,21,-122.124,2023
5479,1,12,65954.0,1265,6,-117.826,2023
5480,1,20,90350.0,1342,155,-6.26027,2023
5481,1,20,41304.0,2056,4,2.25616,2023
5482,1,20,83345.0,656,16,-73.714,2023
5483,1,16,54530.0,1418,19,-74.006,2023
5484,1,23,123460.0,1415,9,-122.33,2023
5485,1,18,98669.0,1044,62,-79.9403,2023
5486,1,13,61645.0,616,5,10.3846,2023
5487,1,20,74632.0,1205,5,-77.1776,2023
5488,1,20,69724.0,1079,12,-6.26027,2023
5489,1,20,30851.0,880,8,-74.2938,2023
5490,1,30,153709.0,610,4,-87.6244,2023
5491,1,20,60422.0,715,3,-6.26027,2023
5492,1,18,89084.0,973,27,-93.4708,2023
5493,1,20,90665.0,712,18,-75.1704,2023
5494,1,32,68758.0,1168,2,11.0038,2023
5495,1,21,58768.0,1440,16,137.301,2023
5496,1,55,95183.0,984,46,-76.7752,2023
5497,1,12,19983.0,693,11,9.18001,2023
5498,1,16,25674.0,1247,12,-80.8431,2023
5499,1,20,39062.0,1051,19,-121.955,2023
5500,1,19,77842.0,1300,26,-71.0583,2023
5501,1,18,47017.0,1238,17,-123.095,2023
5502,1,15,53443.0,1322,9,-122.124,2023
5503,0,20,205105.0,937,377,-121.955,2023
5504,1,14,130165.0,291,8,-118.144,2023
5505,1,20,17551.0,907,19,-122.16,2023
5506,1,20,49135.0,588,5,-116.201,2023
5507,1,11,52233.0,630,7,-73.7146,2023
5508,1,19,60590.0,1271,14,-94.6169,2023
5509,1,11,40462.0,1090,9,11.5754,2023
5510,0,14,30065.0,1140,7,-122.083,2023
5511,1,21,35391.0,575,8,-71.0728,2023
5512,1,20,42105.0,250,21,-80.0831,2023
5513,1,20,45118.0,923,8,-83.7312,2023
5514,1,16,28960.0,960,7,10.3846,2023
5515,1,20,73905.0,1036,7,-80.8431,2023
5516,1,21,62961.0,1218,30,-121.891,2023
5517,1,20,39612.0,1166,6,-121.891,2023
5518,1,16,78409.0,533,51,-88.0834,2023
5519,1,20,31813.0,1391,27,10.3846,2023
5520,1,24,57405.0,1210,30,-121.891,2023
5521,1,16,13160.0,972,43,103.852,2023
5522,0,20,58441.0,1244,18,-122.33,2023
5523,1,20,71225.0,446,3,-77.1776,2023
5524,1,20,62807.0,860,30,-122.42,2023
5525,1,20,82699.0,391,18,-122.42,2023
5526,1,20,89248.0,323,6,-122.083,2023
5527,1,17,37147.0,840,11,-83.1763,2023
5528,1,22,44472.0,1320,25,-96.7314,2023
5529,0,20,38487.0,470,2,-122.33,2023
5530,0,20,129109.0,1328,3,-122.33,2023
5531,1,20,92051.0,320,17,-122.16,2023
5532,0,20,36500.0,741,2,-122.233,2023
5533,1,18,29097.0,1349,13,-97.7437,2023
5534,1,30,129885.0,511,38,-71.1056,2023
5535,1,20,55771.0,890,19,-117.163,2023
5536,1,20,44610.0,853,2,-73.714,2023
5537,1,20,81485.0,693,5,-93.4639,2023
5538,1,17,40728.0,1173,3,126.978,2023
5539,1,55,143165.0,992,24,-105.271,2023
5540,1,15,44862.0,1373,6,-122.083,2023
5541,1,20,34974.0,1198,31,-71.5196,2023
5542,1,20,87651.0,320,3,-122.083,2023
5543,1,8,26268.0,1302,5,-73.714,2023
5544,1,18,24902.0,697,10,-81.6556,2023
5545,1,20,100510.0,608,11,-87.6244,2023
5546,0,20,156180.0,397,28,-93.4639,2023
5547,0,22,49947.0,883,1,-80.1745,2023
5548,1,17,42302.0,826,3,100.493,2023
5549,1,20,44057.0,1292,4,-122.083,2023
5550,1,20,47468.0,1926,2,114.114,2023
5551,1,20,73507.0,1306,14,-122.248,2023
5552,1,19,69840.0,1301,16,10.3846,2023
5553,1,20,52103.0,1721,9,127.029,2023
5554,0,20,122942.0,984,10,116.391,2023
5555,0,17,54548.0,455,2,-122.083,2023
5556,1,20,80079.0,941,5,-94.2088,2023
5557,1,20,163550.0,1084,8,-117.272,2023
5558,1,20,61898.0,1446,9,-76.6108,2023
5559,1,20,69283.0,307,7,-122.083,2023
5560,0,30,112439.0,263,2,-71.0583,2023
5561,1,24,39699.0,1175,9,-122.117,2023
5562,1,20,79039.0,617,4,-121.955,2023
5563,1,18,231487.0,1651,32,-93.3205,2023
5564,1,20,125686.0,426,7,-97.7437,2023
5565,1,20,64227.0,1033,13,-121.955,2023
5566,1,18,95825.0,1390,8,-122.083,2023
5567,1,20,248784.0,328,0,-122.42,2023
5568,1,20,55992.0,1216,16,-73.714,2023
5569,1,20,61941.0,1188,8,-72.6909,2023
5570,1,26,37154.0,396,2,126.978,2023
5571,0,16,66449.0,311,143,-122.42,2023
5572,1,19,53951.0,827,5,-122.42,2023
5573,1,20,82899.0,692,19,127.029,2023
5574,1,20,61938.0,1022,7,-6.26027,2023
5575,1,20,96293.0,824,30,-121.955,2023
5576,1,24,119960.0,792,168,-122.42,2023
5577,0,20,71246.0,215,3,-121.955,2023
5578,1,18,78745.0,1111,12,-118.491,2023
5579,1,20,101288.0,1216,9,-122.083,2023
5580,1,29,71027.0,242,4,-117.163,2023
5581,1,20,43932.0,1042,8,-95.3677,2023
5582,1,20,45891.0,621,20,-122.42,2023
5583,1,16,48220.0,658,4,-88.8373,2023
5584,1,20,25413.0,383,3,-121.891,2023
5585,1,21,68157.0,935,8,-122.032,2023
5586,0,19,33468.0,1474,10,-70.7549,2023
5587,1,20,208814.0,553,18,-121.955,2023
5588,0,20,67904.0,1131,5,-117.873,2023
5589,0,18,29392.0,1217,19,76.7747,2023
5590,1,20,91059.0,1250,9,-122.124,2023
5591,1,20,41603.0,802,1,-77.358,2023
5592,1,21,56608.0,1905,37,-84.3903,2023
5593,1,20,87182.0,1635,30,-0.078521,2023
5594,1,19,98336.0,1085,1,-121.891,2023
5595,1,23,44156.0,1364,15,-74.006,2023
5596,0,18,59234.0,1733,6,-86.7743,2023
5597,0,20,78606.0,1124,4,-122.33,2023
5598,1,20,25719.0,259,12,-74.2938,2023
5599,1,20,63574.0,868,348,-97.7437,2023
5600,0,20,217622.0,1051,6,-122.42,2023
5601,1,21,31739.0,307,2,-96.7969,2023
5602,1,20,225751.0,833,12,-75.138,2023
5603,1,23,49499.0,956,1,20.9593,2023
5604,1,20,94129.0,1527,14,-73.714,2023
5605,1,20,61453.0,1918,13,-71.0583,2023
5606,1,13,41103.0,1079,6,138.687,2023
5607,1,17,90568.0,355,11,116.391,2023
5608,1,10,49219.0,2490,2,-73.714,2023
5609,1,12,47249.0,708,38,-75.6901,2023
5610,1,17,26465.0,600,15,50.1202,2023
5611,0,18,146037.0,1253,11,-122.33,2023
5612,0,6,61608.0,318,143,-122.42,2023
5613,1,20,83651.0,1317,52,-95.4173,2023
5614,1,33,470600.0,951,8,-121.955,2023
5615,0,20,100086.0,867,20,-122.33,2023
5616,1,20,96382.0,909,3,-122.083,2023
5617,0,25,252056.0,1048,176,-94.5781,2023
5618,1,15,37418.0,859,4,-91.6704,2023
5619,1,13,147479.0,2267,14,-74.006,2023
5620,1,20,99251.0,379,12,-77.1776,2023
5621,0,20,24482.0,222,16,-122.083,2023
5622,1,20,52158.0,841,6,-77.1776,2023
5623,0,20,55161.0,204,4,-94.6852,2023
5624,1,23,24280.0,1075,8,-71.4413,2023
5625,1,30,81638.0,804,5,-117.163,2023
5626,1,19,37449.0,419,3,-122.083,2023
5627,1,20,176470.0,244,51,-121.955,2023
5628,1,20,46873.0,750,4,-122.083,2023
5629,1,20,47739.0,680,16,-122.16,2023
5630,1,16,36370.0,1481,9,-121.936,2023
5631,0,30,69214.0,224,4,-111.044,2023
5632,1,20,47722.0,875,1,-97.6788,2023
5633,1,18,66621.0,872,43,-122.42,2023
5634,1,20,78109.0,1359,31,-121.891,2023
5635,1,9,48003.0,630,26,-122.973,2023
5636,1,19,50878.0,1686,62,-122.42,2023
